topic,feature,value
28,artist1415,-0.0148860064732
28,artist1143,-0.0819391569402
28,artist1414,0.00797567966854
28,artist1413,0.0305004852073
28,artist1144,0.0358183382217
28,artist1411,0.0804661717806
28,artist632,0.195221683308
28,artist882,0.195188673311
28,artist883,0.00404285071525
28,artist881,-0.0186033745017
28,artist886,-0.0196976022019
28,artist887,-0.0428403790266
28,artist884,-0.0219947277539
28,artist885,-0.0614479996116
28,artist888,-0.0112110527211
28,artist889,0.0386077976922
28,location511,0.0086698786973
28,location526,-0.198143939107
28,location525,-0.0188105234977
28,location523,-0.0148096475064
28,location522,0.0228659377295
28,location521,-0.0201185865671
28,location520,-0.0279067900921
28,location528,-0.0459122576708
28,artist269,0.144897082562
28,artist1218,0.0280871399078
28,artist1215,0.0416705711793
28,artist1214,0.0549146855726
28,artist1217,0.0623586116656
28,artist1210,0.073553969032
28,artist1213,0.0550527503337
28,artist406,-0.0238757691338
28,artist407,-0.011652006587
28,artist404,0.0564203309427
28,artist402,-0.075904950286
28,artist400,-0.135708577653
28,artist401,0.0187930889323
28,artist408,-0.111721759635
28,artist409,0.0139406991277
28,artist1501,0.0372338791684
28,artist1500,0.79933230908
28,artist1502,-0.0246194732585
28,artist1504,0.272878402739
28,artist1507,-0.0271170104798
28,artist1509,-0.0861254107033
28,artist539,-0.018512342177
28,artist532,0.0950784316076
28,artist533,0.0651721804193
28,artist530,0.00787505750269
28,artist531,-0.108543343147
28,artist536,-0.132709615593
28,artist537,-0.521405242856
28,artist535,0.0424704349515
28,artist1189,0.0207284889097
28,artist1188,-0.0249773772317
28,artist1184,0.0362702750358
28,artist1187,0.0159119246721
28,artist1186,0.0198951965489
28,artist1180,0.0618637413396
28,artist1183,0.140532433674
28,artist1182,-0.0176955447059
28,artist657,0.0135276274687
28,artist656,0.029095105636
28,artist655,0.181442938575
28,artist654,-0.00215640945233
28,artist653,0.0098478341187
28,artist652,-0.0157985632399
28,artist651,-0.019509503973
28,artist650,0.0468414357911
28,artist1438,0.0335722389219
28,artist658,-0.0152107770546
28,artist1729,-0.0387330782357
28,artist1721,0.069256699573
28,artist1720,0.109734561153
28,artist1723,0.499292511478
28,artist1722,0.0181649659845
28,artist1724,0.0277902434146
28,artist1727,-0.0375813856812
28,artist1726,0.146484432507
28,artist714,0.0609338904328
28,artist1700,0.0213083720608
28,artist1707,0.0212639666104
28,artist1706,-0.0254242511751
28,artist347,-0.0215786359655
28,artist341,-0.110640811975
28,artist340,-0.385482413756
28,artist343,-0.314631576256
28,artist349,0.0440272461211
28,artist348,0.0164629184723
28,location319,0.214267077924
28,location314,0.0028186672721
28,location316,-0.449442801237
28,location317,0.071245312514
28,location310,-0.0756718557628
28,location311,0.245358351527
28,location312,0.0267227370811
28,location313,0.279427481792
28,artist1526,0.00875707680053
28,artist1358,0.0221136752058
28,artist1359,-0.0211965439222
28,location400,0.0304830540844
28,location401,-0.0345269608977
28,location402,0.0250215605347
28,location404,0.117116301918
28,location405,0.0506888882525
28,location406,0.0226229683156
28,location407,0.0323183583469
28,location408,0.110059495722
28,location409,0.119473513431
28,location534,0.142331423937
28,location535,0.00812932441786
28,location536,0.0692635007425
28,location537,0.0150572428932
28,location530,0.0063695371938
28,location531,0.0256296147904
28,location533,-0.0218575569526
28,location538,0.00486142164648
28,location539,-0.00698794927515
28,artist1220,0.02729538009
28,artist1221,0.0425916692132
28,artist1222,0.0325316287026
28,artist1223,-0.00107333990216
28,artist1228,0.0233562174434
28,artist1229,0.0119174354559
28,artist439,0.13610281461
28,artist438,-0.00443541698916
28,artist433,-0.110866316366
28,artist431,0.313225437865
28,artist437,0.136109261823
28,artist434,0.0143145886378
28,artist1084,-0.0280166066335
28,artist1087,-0.149223804473
28,artist1080,0.0242469117636
28,artist1081,0.0732019050537
28,artist1083,-0.399760595248
28,artist1088,-0.0483648012394
28,artist1089,-0.0596696405011
28,artist1534,-0.00302688544701
28,artist1535,0.345199161019
28,artist1536,0.801603524426
28,artist1537,0.0419421903598
28,artist1530,0.0313995961696
28,artist1531,-0.00736848142787
28,artist1532,0.100439284894
28,artist1533,-0.0263139863455
28,artist1538,0.0086698786973
28,artist1539,0.00552045667232
28,artist509,-0.0234355058855
28,artist506,-0.0855751656343
28,artist505,-0.0127293921699
28,artist504,0.00872973284614
28,artist620,0.095555029424
28,artist502,-0.0800747909774
28,artist501,-0.104076829095
28,artist500,-0.0204145095484
28,artist648,-0.0861450892841
28,artist649,0.0543351865598
28,artist1158,0.0387449966547
28,artist1159,0.0250215605347
28,artist1152,0.0304830540844
28,artist1153,-0.0345269608977
28,artist1150,-0.0191091204449
28,artist1151,0.00870011323051
28,artist1156,-0.0217754547258
28,artist1405,-0.00116102627041
28,artist1154,-0.0415704277341
28,artist1155,-0.0474131995772
28,artist1719,0.0122476053263
28,artist1714,0.0124183842129
28,artist1715,-0.0416222138405
28,artist1717,-0.0120852160484
28,artist1710,-0.145235765385
28,artist1711,-0.005248455129
28,artist1712,0.149645003476
28,location147,0.00111489352565
28,artist356,-0.0413128899881
28,artist357,-0.265916323286
28,artist354,0.0246355302835
28,artist355,-0.00573488488388
28,artist352,-0.0105383300804
28,artist353,-0.00960680502901
28,artist351,-0.0279866811986
28,artist359,0.00501745773612
28,location321,-0.0231486925706
28,location323,-0.000806802637018
28,location322,-0.0399927166211
28,location325,-0.00230760404956
28,location324,-0.0214687129627
28,location327,-0.0170352867481
28,location326,0.052163723227
28,location328,-0.0248248242914
28,location185,0.00847878171813
28,location184,0.0965814749774
28,location187,-0.0200762368745
28,location186,0.0593837893735
28,location181,0.0239303538178
28,location180,0.0139406991277
28,location183,0.0233806918423
28,location188,-0.0575718357083
28,location435,0.00435589612697
28,location434,0.0277993059645
28,location437,0.013131906863
28,location430,0.0343855330717
28,location433,-0.0191963214985
28,location432,-0.00403640144546
28,location439,0.0341670660329
28,location438,0.0219456585432
28,location509,-0.000676820648363
28,location501,-0.0223988900429
28,location500,-0.0684450621924
28,location503,-0.0894336736777
28,location505,-0.00695740389175
28,location504,-0.347262927434
28,location506,0.256805296304
28,artist1237,-0.00403640144546
28,artist1236,0.018955171179
28,artist1233,0.0241644528179
28,artist1232,0.049332486164
28,artist1231,0.077502092241
28,artist1230,-0.0163375521969
28,artist1239,-0.0683304102216
28,artist1238,-0.0191963214985
28,artist716,-0.043107145713
28,artist428,-0.0200762368745
28,artist429,0.024409242339
28,artist424,0.0413359012115
28,artist420,-0.14944864631
28,artist421,0.0593837893735
28,artist422,0.090396516725
28,artist1302,0.0671098271891
28,artist715,-0.0711528008136
28,artist712,0.0896935870079
28,artist713,0.0172773496483
28,artist710,0.0573189714561
28,artist38,0.0248896489183
28,artist39,0.0258337379445
28,artist1529,0.017520568324
28,artist1528,-0.000676820648363
28,artist1434,0.0184618849095
28,artist30,-0.0194087571666
28,artist31,0.0213444445641
28,artist1521,-0.175247216071
28,artist33,-0.0614741165961
28,artist35,0.0522942895789
28,artist36,0.182366268574
28,artist1524,-0.018780061906
28,artist1436,0.0181897053677
28,artist1309,0.00118923754137
28,artist1431,0.00891301677196
28,artist1308,0.0260384416567
28,artist1430,-0.0205650862408
28,artist510,0.00895290654513
28,artist511,0.200870673368
28,artist513,-0.120383783073
28,artist514,-0.0138791928704
28,artist515,0.0263467456458
28,artist517,0.0161423333191
28,artist519,-0.00805512104216
28,artist1432,-0.0309036053025
28,artist1149,0.0355262726031
28,artist1148,-0.0118853986042
28,artist639,0.128021554494
28,artist638,-0.055738556791
28,artist1419,-0.0366004819713
28,artist1418,0.0275568444527
28,artist635,-0.0224929095251
28,artist634,0.038952595142
28,artist637,-0.0278137830447
28,artist636,-0.297311207173
28,artist631,-0.106152983017
28,artist630,0.329977887557
28,artist1147,0.036386694311
28,artist1146,-0.014329370177
28,artist1098,0.000307923923
28,artist1093,0.00846902687855
28,artist1092,-0.0570172427033
28,artist1091,-0.020195240591
28,artist1090,0.0149375149575
28,artist1096,-0.00309956101428
28,artist1095,0.000461019404792
28,artist1094,-0.0188743427925
28,artist183,0.0889159960009
28,artist182,-0.13949664862
28,artist181,0.0138743403095
28,artist180,0.0301036166134
28,artist187,-0.0225352939566
28,artist186,-0.0153486983065
28,artist184,0.481816690145
28,artist189,0.0265192786477
28,artist741,-0.02916443473
28,artist740,0.00458908837561
28,artist743,0.0100771952713
28,artist742,-0.0713358834831
28,artist745,-0.0311921249912
28,artist744,-0.0219449723281
28,artist747,0.0217843462678
28,artist746,0.0127426158992
28,artist748,-0.0298825419624
28,artist1709,0.0350053603587
28,artist296,0.195150028765
28,artist295,0.112387977335
28,artist293,-0.186381692553
28,artist292,-0.0429572055053
28,artist291,-0.0218768186462
28,artist299,-0.030580846344
28,artist298,0.0730879705217
28,location90,-0.0220492334783
28,location91,-0.167462653707
28,location92,-0.0699003778303
28,location93,-0.0128353959283
28,location94,-0.187573294246
28,location95,-0.0120852160484
28,location96,0.00154822844823
28,location97,-0.357888243827
28,location98,0.380678296585
28,location99,0.116475764299
28,artist369,-0.00407095780191
28,artist368,-0.110077005717
28,artist360,-0.146442495271
28,artist169,-0.0357573952004
28,artist168,-0.0161035032431
28,artist162,-0.101624204264
28,artist164,-0.0190423940356
28,artist167,-0.0721333432152
28,artist166,0.0158827359116
28,location336,-0.0614479996116
28,location337,-0.0196976022019
28,location334,0.00404285071525
28,location335,-0.0219947277539
28,location332,-0.00441178513182
28,location333,0.0174234558267
28,location330,0.116077886082
28,location331,-0.0935717618182
28,location338,0.0319458368718
28,location339,-0.0439422777214
28,location428,0.0233562174434
28,location429,0.077502092241
28,location422,-0.0227986500027
28,location423,0.0205289643758
28,location420,0.119046180203
28,location421,0.0090826864996
28,location426,0.0280871399078
28,location425,0.0623586116656
28,artist1370,-0.00457308654886
28,location78,0.0111578639296
28,location79,-0.0792323691042
28,location72,-0.0173376264127
28,location73,-0.111711133806
28,location70,0.0416488030085
28,location71,-0.0392662714555
28,location76,-0.20252833141
28,location77,-0.000433266572427
28,location74,-0.00129822125023
28,location75,0.0208128988581
28,artist811,0.0220715944196
28,artist989,-0.011638713796
28,artist988,0.0356564766197
28,location518,-0.0566613951313
28,artist810,-0.449442801237
28,artist983,-0.0317664827355
28,artist982,-0.0182398138147
28,artist981,-0.00525253217949
28,artist980,-0.00726231121222
28,artist987,-0.0135536684272
28,artist813,-0.0191098367434
28,artist985,0.169056904685
28,artist984,0.0377137140709
28,artist812,0.071245312514
28,artist815,-0.0528215092881
28,artist814,-0.0200754499151
28,location198,0.524266393757
28,location199,-0.229049830777
28,artist817,-0.144388221343
28,location192,-0.0296662597419
28,location193,0.134995446772
28,location191,0.0328393858843
28,location196,-0.119130716647
28,location197,-0.0238595180412
28,location194,0.0229113608161
28,location195,0.138253402661
28,artist29,-0.0493338911278
28,artist28,0.03498970541
28,artist1558,-0.0566613951313
28,artist1559,0.033247255142
28,artist23,-0.0900856484366
28,artist22,-0.046621600642
28,artist21,-0.0274548509999
28,artist1555,-0.0814445027134
28,artist27,0.00799416146816
28,artist25,0.297506296665
28,artist24,0.366297751526
28,artist1399,0.0315150883835
28,artist1390,-0.369552230293
28,artist1393,-0.0165246134317
28,artist1394,0.0127146780794
28,artist1395,-0.00583552214001
28,artist1396,0.577918482186
28,artist565,-0.0328398831008
28,artist564,0.0746682025567
28,artist567,-0.0704804992876
28,artist566,0.0185995957082
28,artist561,0.00882893248351
28,artist563,-0.00851222917522
28,artist562,-0.0373679131425
28,artist569,-0.0123005737599
28,artist568,0.00417647059131
28,artist643,0.0409217705317
28,artist1178,0.0430177763205
28,artist1179,0.0829699861015
28,artist629,0.0442401055201
28,artist626,-0.025154813908
28,artist1175,0.0152943581853
28,artist624,0.0195331420821
28,artist625,0.0281402477642
28,artist1170,-0.0429619946816
28,artist1171,-0.011692971855
28,artist1172,0.119473513431
28,artist1173,0.139281944458
28,artist195,0.116475764299
28,artist196,0.00504012573905
28,artist197,0.00286590244809
28,artist190,-0.00352967540137
28,artist191,0.0178671253756
28,artist192,-0.0159135075106
28,artist193,-0.0468225622689
28,artist199,-0.0817640225907
28,artist752,-0.102268350511
28,artist753,-0.000901959553225
28,artist750,0.101559613751
28,artist751,-0.154346047686
28,artist756,-0.0389979072604
28,artist757,-0.0600687550014
28,artist754,0.0306331431274
28,artist755,-0.076994794754
28,artist758,-0.0962377000663
28,artist759,0.0871004425989
28,artist289,0.0165629715106
28,artist280,-0.132504189694
28,artist281,0.0235404408655
28,artist282,0.14205919782
28,artist283,-0.0837382427375
28,artist284,-0.00460463113598
28,artist285,-0.327321016565
28,artist286,-0.104877558482
28,artist287,0.0102187187043
28,artist1608,0.0256296147904
28,artist1609,0.00816474651747
28,artist1603,-0.0459122576708
28,artist1600,-0.198143939107
28,artist1606,0.0063695371938
28,artist1604,-0.0267164435604
28,artist607,-0.0507726396171
28,artist1112,-0.0297531837708
28,artist1113,-0.0253574643319
28,location87,0.00649542442568
28,location86,-0.561409628606
28,location85,0.00268860928089
28,location84,-0.157685449775
28,location83,-0.0251536313585
28,location81,0.256467171031
28,location80,0.198464226356
28,location89,0.0158827359116
28,location88,-0.0211241192524
28,artist378,-0.116254278263
28,artist379,-0.170012667047
28,artist374,-0.00276350569378
28,artist376,-0.30026721354
28,artist377,-0.0149773277634
28,artist371,-0.0740564737568
28,artist372,0.156058946571
28,artist172,-0.0185996118378
28,artist173,-0.0176340689265
28,artist170,-0.0220492334783
28,artist171,-0.178649648737
28,artist176,-0.0249393793471
28,artist177,-0.030827201274
28,artist174,-0.0349430297011
28,artist175,0.0136358097056
28,location458,0.0512198336878
28,location457,-0.0119696549515
28,location456,0.0449174945468
28,location455,0.0115761187108
28,location454,-0.00653447707619
28,location453,-0.0176739874319
28,location452,-0.0126455808273
28,location450,-0.0167705704164
28,location299,0.0200607389104
28,location298,0.0352785308212
28,location517,0.00914914294657
28,location293,-0.0711528008136
28,location292,0.0130966075272
28,location295,-0.0240376616115
28,location294,0.0267373851318
28,location297,0.0160394704542
28,location296,-0.057932419773
28,location515,-0.0357209494101
28,location512,-0.0213978110272
28,artist986,-0.0601104134828
28,location69,0.0675523074093
28,location68,0.0197714653187
28,location510,0.017520568324
28,location61,-0.244293971204
28,location60,-0.0688797561657
28,location63,0.0864587433968
28,location62,0.177519427965
28,location65,0.0144134263745
28,location64,0.0630498833625
28,location67,-0.234521423588
28,location66,0.0108062582821
28,artist994,-0.0244198674201
28,artist995,-0.126067082356
28,artist996,0.0215246974401
28,artist997,0.185438350174
28,artist990,0.0241038469289
28,artist991,-0.0435626652966
28,artist993,0.0067132134425
28,artist1433,-0.0529263486859
28,artist1549,-0.133701044316
28,artist18,-0.107926910729
28,artist16,-0.0227357189685
28,artist17,-0.000747057503981
28,artist14,-0.0817911549812
28,artist15,-0.0388854588598
28,artist12,0.0495636225045
28,artist13,-0.146606182587
28,artist10,0.0533350124827
28,artist11,0.0342271546945
28,artist1389,0.000360322451944
28,artist1388,0.0133748417636
28,artist1385,-0.0912144030257
28,artist1384,-0.0568081778037
28,artist1382,0.0225302744464
28,artist576,-0.0163356319828
28,artist577,-0.0412735272513
28,artist575,-0.0649954755234
28,artist572,-0.030608383897
28,artist573,-0.00255244884274
28,artist570,-0.0254609705083
28,artist571,-0.0295927287648
28,artist578,-0.0857706057754
28,artist579,-0.0016399081638
28,artist1163,0.0557316547486
28,artist1161,-0.0153584682887
28,artist610,-0.0480984468533
28,artist1167,0.0226229683156
28,artist616,-0.0770128089099
28,artist615,-0.00655243501642
28,artist1023,-0.00489130960496
28,artist619,-0.162785826823
28,artist618,-0.0268295844386
28,artist1020,0.0103207267965
28,artist1026,0.048076595374
28,artist1027,0.09203319427
28,artist1325,0.0211003922236
28,artist1024,0.0477711496608
28,artist1327,-0.0240110646401
28,artist1452,-0.0219066802801
28,artist1451,-0.0166441602253
28,artist1457,0.234528903363
28,artist1322,0.0512198336878
28,artist1456,0.0304503932199
28,artist767,-0.021985284019
28,artist763,-0.106362653587
28,artist762,0.00721670874636
28,artist761,-0.263225171788
28,artist1454,-0.0277688361263
28,artist769,-0.0678643139021
28,artist1619,-0.0218575569526
28,artist1618,0.0215042447823
28,artist1610,-0.00607846844702
28,artist1612,0.0748269795625
28,artist1369,-0.0264406212917
28,artist1614,0.0127357467343
28,artist1617,0.017014331553
28,artist1368,-0.0205133784172
28,artist381,-0.241554821192
28,artist380,-0.00210208750968
28,artist383,0.050153697231
28,artist382,-0.119707096977
28,artist384,0.0072908375321
28,artist387,0.000784476002499
28,artist389,0.0575432811666
28,artist388,-0.113007173489
28,artist149,0.256467171031
28,artist148,-0.15613033857
28,artist147,-0.0283947674618
28,artist146,0.00525220361923
28,artist145,-0.173110277972
28,artist144,-0.149835776872
28,artist143,0.157465257665
28,artist141,0.0197875972725
28,artist1744,0.110568576911
28,location448,0.00978502446106
28,location449,0.00337184135589
28,artist1742,-0.0046946043502
28,location444,0.0192939909371
28,location446,0.0201957879575
28,location447,0.0387181446334
28,location442,0.0307927926994
28,location288,-0.00979451456654
28,location289,-0.0395126293918
28,location286,-0.0209004090937
28,location287,-0.0607168415599
28,location284,-0.321096423235
28,location285,0.0470176178853
28,location283,-0.0164989462819
28,location280,-0.0404356091656
28,location281,-0.0192387225552
28,location58,0.00411876702338
28,location59,0.0486650484814
28,location54,-0.124430160235
28,location55,0.0882804228277
28,location56,0.0917008387803
28,location57,-0.0221158685323
28,location50,-0.250812694928
28,location52,-0.0520727697807
28,location53,-0.0252705526398
28,artist1740,0.0528119416467
28,artist961,0.0128908577988
28,artist960,-0.51248384054
28,artist963,-0.0575718357083
28,artist967,0.499526269798
28,artist966,0.0015617389967
28,artist968,-0.0406482684939
28,artist1554,0.00914914294657
28,artist1552,0.196300380302
28,artist1550,0.0221889309343
28,artist1551,-0.0227850167344
28,artist1417,-0.082037223978
28,artist1570,0.0228659377295
28,artist1571,-0.0240189466605
28,artist1572,0.0216733523451
28,artist1573,-0.0122262000681
28,artist1416,-0.0206040854874
28,artist1575,0.0156769810239
28,artist1576,0.0562252107864
28,artist1577,-0.000979975202272
28,artist1578,0.0380297540731
28,artist1579,-0.0235730024784
28,artist1256,-0.0172301993241
28,artist819,0.278016231001
28,artist818,-0.017771937794
28,artist549,0.0235475628637
28,artist548,0.00438986156904
28,artist1376,-0.0326354893804
28,artist1377,0.0236088657624
28,artist1374,0.0201245262543
28,artist1375,0.092062337752
28,artist543,-0.0283644359688
28,artist542,-0.0287906495184
28,artist541,-0.0692862653381
28,artist540,0.0130155597985
28,artist547,-0.00300106726145
28,artist546,-0.0382219857684
28,artist545,0.0309095974761
28,artist1116,-0.158339009751
28,artist606,-0.0841672787178
28,artist449,0.134995446772
28,artist600,-0.00362957222118
28,artist601,0.0608211966641
28,artist603,0.0128540409348
28,artist608,-0.0811578575106
28,artist609,0.0608009094538
28,artist1119,-1.75696399803e-05
28,artist1286,-0.018604060827
28,artist1287,0.0387181446334
28,artist1284,0.0201957879575
28,artist1282,-0.0137825864176
28,artist1281,0.0102210802538
28,artist1289,0.0304639842057
28,artist1412,0.00707913563064
28,artist1371,0.022166227084
28,artist1409,0.0313970314739
28,artist778,-0.102761853207
28,artist779,-0.106377530497
28,artist1028,-0.018969748802
28,artist1029,-0.00994267114919
28,artist771,-0.114716243842
28,artist772,-0.0226643340952
28,artist773,-0.0178933400043
28,artist774,0.00169417944236
28,artist775,-0.00769734955023
28,artist776,0.00608603302551
28,artist1598,-0.0160649959954
28,artist1599,0.145558314336
28,artist1590,-0.0214406959422
28,artist1591,-0.000686423480677
28,artist1597,-0.028723831633
28,artist1594,-0.0188105234977
28,artist1595,0.0332819717621
28,artist1628,-0.0253306387595
28,artist1624,0.00812932441786
28,artist1625,0.00176814101704
28,artist1627,-0.0228580437288
28,artist1620,0.0229323846834
28,artist1621,-0.150178064708
28,artist1623,0.134939662009
28,artist392,-0.0215570524136
28,artist393,-0.00774182626785
28,artist390,-0.195751923761
28,artist391,-0.152074449461
28,artist396,0.0527136537875
28,artist395,-0.00972565889065
28,artist398,0.120975582174
28,artist399,0.029781893846
28,artist150,0.00838564715045
28,artist154,-0.0251536313585
28,artist155,-0.0739472070379
28,artist156,0.0903306688176
28,artist157,-0.0534266083158
28,artist159,-0.316239206393
28,artist1379,-0.158432857331
28,location471,-0.0264406212917
28,location470,-0.0233088210073
28,location473,-0.0568081778037
28,location472,0.0754181775267
28,location475,0.0315150883835
28,location474,0.000360322451944
28,location477,0.0316488796912
28,location476,0.0267557422494
28,location479,0.00279897146564
28,location478,0.0196779831379
28,location273,-0.0469422001173
28,location272,-0.0364711220832
28,location271,0.0258914669481
28,location270,0.0291441388851
28,location277,-0.00730017832356
28,location276,0.0595815378548
28,artist627,0.216151388329
28,location279,0.269899158321
28,location278,0.0370822183786
28,artist1176,0.0613846471696
28,artist622,0.0296170475453
28,artist623,0.140286122764
28,location43,-0.0520848961036
28,location42,0.396173455725
28,location41,0.0220593708305
28,location40,0.0354636612392
28,location47,0.148187796948
28,location46,-0.267142164622
28,location45,0.00195595692402
28,location44,-0.058231057575
28,location49,-0.149187578971
28,location48,0.136442523937
28,artist972,-0.207697754916
28,artist970,-0.0227487999978
28,artist976,0.0565639957279
28,artist977,-0.0777082974815
28,artist974,-0.000480018751342
28,artist975,0.0242288301952
28,artist978,0.00117967332641
28,artist979,-0.00473962696061
28,location387,-0.0570172427033
28,location386,0.0149375149575
28,location385,-0.149223804473
28,location384,0.0907362787628
28,location383,-0.0280166066335
28,location382,0.0242469117636
28,location381,0.0241161079885
28,location380,-0.007261712749
28,location388,0.0159881855974
28,location129,0.0102187187043
28,location128,0.0235404408655
28,location123,-0.465609808258
28,location122,0.084376371864
28,location121,0.249535360109
28,location120,-0.111283779664
28,location127,-0.132504189694
28,location126,0.0191468883496
28,location125,-0.00244085504834
28,location124,-0.00549856200315
28,location498,0.0760417805275
28,location493,-0.111234358116
28,location492,-0.0281888122218
28,location491,-0.0139950533278
28,location497,-0.112580460691
28,location496,-0.0105407772059
28,location495,0.00296294328835
28,location100,-0.0817640225907
28,artist75,0.0344471310527
28,artist76,-0.0360672037979
28,artist77,0.00195595692402
28,artist70,0.137315947784
28,artist71,0.0220593708305
28,artist72,-0.0631468276921
28,artist73,-0.0573777707455
28,artist78,-0.267142164622
28,artist79,0.148187796948
28,artist1569,-0.0281993905751
28,artist1361,0.00436604278238
28,artist808,0.0117116387596
28,artist1362,0.0060642564526
28,artist558,-0.00294085123508
28,artist559,-0.229643027881
28,artist1367,0.0471806603464
28,artist1366,0.00889257700352
28,artist802,-0.0737136079196
28,artist803,-0.0205803031334
28,artist556,0.0493294290109
28,artist557,-0.00532455536755
28,artist550,0.0212952339351
28,artist807,-0.122355140987
28,artist804,-0.916472795158
28,artist805,-0.221164266199
28,artist1401,0.0267557422494
28,artist1105,0.0159881855974
28,artist1104,-0.0232710445301
28,artist1107,-0.043104564934
28,artist1106,-0.0211987253471
28,artist1101,0.00526978392867
28,artist1100,0.296476821799
28,artist1103,-0.0965027730605
28,artist1102,-0.0264790598939
28,artist1108,-0.0477232970906
28,artist1295,0.0174160741724
28,artist1294,-0.0167705704164
28,artist1296,-0.0237493002633
28,artist1291,0.0392823681446
28,artist1290,-0.0143017206076
28,artist1293,-0.0242746866476
28,artist1292,0.00337184135589
28,artist1299,-0.000389006151794
28,artist1403,-0.0166487966
28,artist1404,-0.0600341060204
28,artist1039,0.00892063168327
28,artist1038,0.210127712478
28,artist709,-0.0149537321064
28,artist708,-0.0191469085392
28,artist1031,-0.083908604726
28,artist704,-0.0395126293918
28,artist1033,-0.0346177854586
28,artist706,-0.00513192811674
28,artist701,-0.0607168415599
28,artist700,-0.0209004090937
28,artist703,-0.00979451456654
28,artist702,0.02063007565
28,artist1581,0.0154716505348
28,artist1580,-0.00774760266327
28,artist1583,-0.0196794491063
28,artist1582,0.0314453555628
28,artist1585,0.171693107951
28,artist1584,0.063036585368
28,artist1587,0.0309382736124
28,artist1586,-0.0148096475064
28,location516,0.121927761252
28,artist1406,0.0316488796912
28,artist1633,-0.0312081375274
28,artist1632,0.0327126822503
28,artist1631,0.0224311556114
28,artist1630,-0.0234413902312
28,artist1637,-0.0064831754897
28,artist1407,-0.126061848998
28,artist1634,-0.0221504095752
28,artist1639,0.0150572428932
28,artist1638,0.0692635007425
28,location514,-0.183261246735
28,artist4,0.0792840747937
28,artist5,0.0394867970904
28,artist6,-0.169308476705
28,artist124,-0.00833471736764
28,artist121,0.0197714653187
28,artist122,0.0100063013837
28,artist129,-0.0180435180871
28,artist128,-0.0392662714555
28,artist2,-0.000360419296339
28,location513,0.0236770216802
28,artist1476,0.0810032662573
28,artist239,0.0988147702569
28,artist238,0.050195264482
28,artist231,-0.0442442445935
28,artist230,-0.0914357617617
28,artist232,0.297928704032
28,artist235,0.16797052874
28,artist237,-0.0596103962958
28,artist236,0.182433340803
28,location467,0.209070790668
28,location464,-0.011386505534
28,location462,0.021919066975
28,location463,-0.0116512769979
28,location460,-0.0240110646401
28,location461,-0.0255570647762
28,location468,-0.0211965439222
28,location469,0.0060642564526
28,location260,-0.0504772112226
28,location261,-0.00500497299854
28,location262,0.0409217705317
28,location263,-0.13148069829
28,location264,-0.180185892102
28,location265,0.0543351865598
28,location266,-0.0157985632399
28,location267,0.0098478341187
28,location268,-0.00215640945233
28,location269,0.0135276274687
28,location36,-0.00656925338009
28,location37,0.00498475798585
28,location34,0.0797003038904
28,location35,0.035625087947
28,location32,0.0440448672071
28,location33,0.000697422101471
28,location30,0.0118431960377
28,location31,0.0562016169997
28,location38,-0.060302784082
28,location39,-0.0157804962904
28,location274,0.0367517276406
28,artist947,0.0204907529409
28,artist944,0.0572807060288
28,artist943,0.0293595108879
28,artist942,0.0370822183786
28,artist941,-0.0195151273602
28,artist940,0.0111050325013
28,artist949,0.241816753768
28,location394,0.00618468682821
28,location395,0.0150278660708
28,location396,0.0331575330316
28,location397,0.00300247858442
28,location390,0.00672377027026
28,location391,0.00674523936099
28,location393,0.0200505564153
28,location398,0.0358183382217
28,location399,0.00870011323051
28,artist499,-0.2476339247
28,artist498,0.0321584031961
28,artist495,-0.0268666821847
28,artist494,-0.0207251290428
28,artist497,-0.0105581960919
28,artist496,-0.474215349651
28,artist491,-0.0206030103584
28,artist490,0.0171832691666
28,artist493,-0.00726268851769
28,location138,0.0384844881741
28,location139,0.170775010806
28,location130,-0.0218768186462
28,location131,-0.141262048952
28,location132,-0.158748225688
28,location133,0.195150028765
28,location134,0.0730879705217
28,location135,0.165577991673
28,location136,-0.0594167451939
28,location137,-0.0897808954753
28,location488,-0.0219066802801
28,location489,-0.0277688361263
28,location480,-0.0205650862408
28,location481,-0.0529263486859
28,location482,-0.0175617603292
28,location483,-0.0258609663152
28,location484,-0.0547499009253
28,location485,0.020582825129
28,location486,0.0125962491557
28,artist67,-0.0121153293598
28,artist65,-0.00584671416985
28,artist64,-0.0225575142642
28,artist61,0.0187935330263
28,artist60,-0.0209874647482
28,artist69,-0.0103240172631
28,artist68,-0.0688222758574
28,artist1354,-0.0229094883588
28,artist1355,0.263969584034
28,artist1357,-0.323364612449
28,artist839,-0.002210739658
28,artist837,0.052163723227
28,artist836,0.00196021925321
28,artist835,-0.00230760404956
28,artist834,-0.109762026591
28,artist833,0.110241835255
28,artist832,-0.00235959251782
28,artist831,-0.000806802637018
28,artist830,0.0399567698608
28,artist1400,0.221026123445
28,artist1138,-0.00382338817332
28,artist1139,0.0108699867915
28,artist1131,0.0200505564153
28,artist1133,-0.0831493592167
28,artist1134,0.00618468682821
28,artist1135,0.0587753627855
28,artist1137,0.0150278660708
28,artist1008,0.00784774725974
28,artist1009,0.0550586177706
28,artist719,-0.0234734384224
28,artist1004,-0.0202709932973
28,artist1006,-0.0233242629846
28,artist1007,0.0334266595
28,artist1000,0.0391805266432
